OBJECTID,FACILITYID,INSTALLDATE,LOCDESC,ROTATION,MANUFACTURER,OPERABLE,LASTSERVICE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,FLOW,GlobalID,geometry,ResourceID
1800,HYD-112,000000,,92.0572,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{BBB6986E-F951-4354-9272-CE34EF833C97},POINT (-88.13543821538373 41.77572390146699),a4ba3a82-daf4-43da-9f31-69c02508b2c2
1801,HYD-113,19850101,,320.9181,Waterous,True,20080722,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{CD7A93BC-D374-4BB5-BBBC-9691FD345BC8},POINT (-88.13317060524008 41.7751536840281),c5006dd1-6968-47d8-9d33-c0bafaf8b8d1
1802,HYD-114,000000,,182.2266,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,500,{9EF52B17-9CAB-4DCE-91E8-AC81181A9006},POINT (-88.1396260800864 41.77495045114588),fb1ec85e-5d70-4aae-b8b3-2236c8e13766
1803,HYD-115,000000,,92.1719,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{1710FAB1-D16F-4B03-B4FB-96C39E900DA0},POINT (-88.14526016903767 41.77410529296747),dbb8f041-49b1-4e05-8d17-33d233096ae4
1804,HYD-116,20000101,,88.3695,Waterous,True,20080718,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{6470E2CA-B498-4B69-97FB-B0BDACF61F0D},POINT (-88.1290315707746 41.77381139293346),dbbb99c2-a2aa-472f-a1a2-108ef8701efe
1805,HYD-117,000000,,190.8697,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{AD11D738-0E21-4342-A02B-FFF12CCFEB5C},POINT (-88.13356530479196 41.77377131845096),1c018177-e551-40f9-b481-d16ae3344a25
1806,HYD-118,000000,,166.2968,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{56CFDC63-3C9B-4E11-BF51-42AC1271A417},POINT (-88.13561563762076 41.77341709114694),b7d48455-13f7-401a-9b0f-08c155da1817
1807,HYD-119,20000101,,87.1357,Waterous,True,20080718,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{0FCD847A-A996-4211-87DC-70E3A9665EFF},POINT (-88.12900424306198 41.77318103011396),798487f9-ba48-472e-9548-603d057c5229
1808,HYD-120,000000,,181.83,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{8DDC97FA-1C4A-48B4-B994-5378F6444D37},POINT (-88.14255332657373 41.772846180805985),5bbbcd57-2fad-47cd-a578-60e79ebed4ab
1809,HYD-121,19850101,,92.0492,Mueller Company,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{1C14AC82-B908-4D61-B274-73876CF80266},POINT (-88.13966767415882 41.7727400033765),7f70dc95-d326-4e0f-bc76-22e05d703a7f
1810,HYD-122,19850101,,92.1217,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{6AC0BC53-430D-4CB0-8C27-FD24D52104E4},POINT (-88.14109441892447 41.77251215385955),380e4091-145e-49b4-b1d8-eb6fb32afc1e
1811,HYD-123,19850101,,167.3805,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{487EFC23-C237-49A1-99E1-4F02606F3E66},POINT (-88.14256638130254 41.772227524404414),f092ad7b-9759-446d-b926-41c675154a9c
1812,HYD-124,000000,,77.2345,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{CEF91419-1D2C-465C-AF30-35356D7EE847},POINT (-88.13669838533481 41.77213675066764),74cfad11-7b0d-4171-bd49-bf69bd3c444b
1813,HYD-125,19630101,,171.4914,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{023BB3E7-6A5C-44C5-99ED-A8D135A6D750},POINT (-88.13294113396127 41.77165033039442),72b750d1-3623-4821-bc5a-da8d27778289
1814,HYD-126,000000,,167.3554,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{043C2C81-A3F7-4075-9833-2421333FB617},POINT (-88.1407911212402 41.77143883759156),db355ba9-4e81-4986-a319-ee3996394531
1815,HYD-127,000000,,167.68,Clow Corporation,True,20080725,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{1950FE47-A553-401B-9F4B-DD4EF110E3BE},POINT (-88.13614214228362 41.77092202784559),f82a1512-ae7a-41ea-9cd3-c5cd47934fb5
1816,HYD-128,19630101,,190.0012,Waterous,True,20080718,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{289ED0EC-476A-457D-951F-E96336BFAACF},POINT (-88.12919078235603 41.770485442431685),ef11c2ba-3379-4eb8-ac16-ed657fe59766
1817,HYD-129,19890101,PipeID:WM-75,0,Clow Corporation,True,20080721,True,True,Our Agency,Our Agency,20160204212359,Esri,500,{66372B41-450F-4E68-BD3A-E5A66FA91BB7},POINT (-88.13031616294487 41.779224188590575),b3533891-5ff9-41ea-af0e-e5a4ffe36218
1818,HYD-130,19890101,,88.6312,Clow Corporation,True,20080721,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{FEA41357-ACB1-49FF-88E9-D94C3A82A228},POINT (-88.12980835140559 41.77900415704785),8924d8b1-47de-45bd-8ca0-248a2c81b4fb
1819,HYD-131,000000,,183.0705,Waterous,True,20080716,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{B9CE0BD2-9B5F-4ED7-852C-8C32426B2B7C},POINT (-88.14454600695322 41.784226595435214),98d8fd48-4f05-4491-9264-198252d3a486
1820,HYD-132,000000,,92.9991,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{F510880A-0911-4ABF-83CB-BD076B45064A},POINT (-88.14313719731152 41.784220014854334),4ffe54c3-4d64-4b05-bb42-6ca1b94678dd
1821,HYD-133,19870101,,183.8468,Corey,True,20050406,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{8FBE7F1A-D6DF-44CC-9205-464E09246AEA},POINT (-88.14209010407518 41.78079557495514),44cfb5a3-b01d-426f-ad2e-efaea2ce90cc
1822,HYD-134,19870101,,93.2161,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{C7C219A2-F896-4CBE-BAF4-9076FB0D5916},POINT (-88.14478113497964 41.78047918850773),4377185c-def1-476a-b2a5-2d6427397484
1823,HYD-135,000000,,73.1483,Clow Corporation,True,20080730,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{D90803C4-37B9-46B2-90D6-951CA10741A3},POINT (-88.14626216362716 41.779517422480964),d80acd69-b255-429e-a2d5-290f5c56e4a8
1824,HYD-136,000000,,90.8711,Waterous,True,20080730,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{D8238A53-3333-48F8-8336-7D0FF4F466B6},POINT (-88.14499493554418 41.779398993650915),69189790-146b-4d89-ba94-e8857164381b
1825,HYD-137,20040101,,184.3628,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135219,Esri,1000,{112293D2-166B-444D-B4F9-87A54A891A89},POINT (-88.14242749504568 41.77847266442992),08f7aefe-e7a7-4dce-b15b-f932b4b7319e
1826,HYD-138,000000,,91.921,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{10405E10-449D-4186-9311-0FF1B15DCD91},POINT (-88.14362660718216 41.777574107235836),cd72e879-5a5b-4cf6-9e10-f01431a97a22
1827,HYD-139,19520101,,95.6611,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{533917B6-8475-4C27-81C7-23B25C705CDB},POINT (-88.13885725224148 41.781755700748235),ff4078b1-f610-420b-92e4-032ad124e7b3
1828,HYD-140,19790101,,95.3254,Waterous,True,20080724,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{A6CE001D-1EA7-4A2B-8C03-386E70497361},POINT (-88.13723336560693 41.78258441186762),9ffb6436-ad62-4fc2-93fc-23562d1119a3
1829,HYD-141,000000,,182.731,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{6BE68264-EFF7-4985-BD9B-930930518211},POINT (-88.13661980991039 41.7781835727723),9c1345c1-5fed-4f93-b95b-8b7768139176
1830,HYD-142,000000,,182.7273,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{410FB169-AD34-43B1-AAC6-F88697127FCC},POINT (-88.13533893721117 41.77815283189943),1fec6c09-e21d-44cb-9b63-aa0a3bb7b531
1832,HYD-143,20000101,,168.6762,Waterous,True,20080725,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{F285060E-B846-489E-8A05-83A0ABB6BB33},POINT (-88.13138950220355 41.77390014996062),e8c5fb5b-8f2b-4820-8611-0e309563f1c0
1834,HYD-144,19450101,,66.9114,Waterous,True,20080807,True,True,Our Agency,Our Agency,20150506135219,Esri,0,{44DF4595-8AA1-4003-86E6-DACE0576A3AD},POINT (-88.13427777953981 41.76910933398935),87d0ca56-7cbf-4e7a-ad13-23726667c41d
1835,HYD-145,000000,,83.8347,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{F7A87888-AEC5-44DC-A211-8CD9E04A0FE5},POINT (-88.12874503122212 41.767886209711875),bad6d257-42d8-470d-8c52-bae756d727fe
1836,HYD-146,19550101,,7.837,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135219,Esri,250,{F75884AC-14B7-4014-B7EA-2EF6EEEC2E7B},POINT (-88.14227693713372 41.7678017531102),848261aa-126c-44af-820c-1f368917ff6a
1837,HYD-147,19690101,,359.8891,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{17CE402F-065F-4B24-93BF-634D0FD21CEF},POINT (-88.12899159549819 41.76733018246119),5797ef64-9ba8-4c6e-8b74-d71114c57cc1
1838,HYD-148,000000,,69.5528,Waterous,True,20080813,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{4F7335E7-1612-47C0-A05F-4CA7D0133E70},POINT (-88.13764611472165 41.76660270242164),df89a104-72fc-48b3-8e34-98e9b8661681
1839,HYD-149,19980101,,357.6173,Waterous,True,20080812,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{64B74D07-80BA-44CC-9C1B-C73A65A88B87},POINT (-88.13352059877735 41.76610529624497),d49ab349-f50c-4925-884f-fa22caec45e0
1840,HYD-150,19980101,,358.0186,Waterous,True,20080812,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{EDA101FE-5D4A-4310-AB66-FA7ADD0E9816},POINT (-88.13531658615085 41.766096498280014),66e9431f-bfb6-4a19-b08d-e209705a6a2c
1841,HYD-151,000000,PipeID:WM-1421,0,Waterous,True,20080813,True,True,Our Agency,Our Agency,20160204212359,Esri,250,{787F4FC4-20B7-4B4D-8BCD-B77733EBBD9A},POINT (-88.1386677061737 41.76593054331564),24c8a265-a648-4a48-a2c0-bdeec29f24a2
1842,HYD-152,000000,,270.9798,Waterous,True,20080813,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{F2D43B2A-6AA5-4613-B09B-D9E7299D2E2E},POINT (-88.13752131196503 41.7655496324195),ecc2e5ed-98d1-40ba-b0f5-48e518f06475
1844,HYD-154,19910101,,0,Clow Corporation,True,20080811,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{C071BFBB-E6D3-48D6-93EE-4FCC97105EEE},POINT (-88.12982009496133 41.7647035320523),23026a37-15df-40c9-a6e8-a76b4a52882b
1845,HYD-155,19560101,,110.2967,Waterous,True,20080815,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{1B2D7B50-EFCA-4CFE-969B-485D7B698568},POINT (-88.14481797110989 41.76465821960853),7d3a9262-ae22-457e-b540-82d7b5930e73
1846,HYD-156,000000,,270.9777,Waterous,True,20080813,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{8679245D-BD38-4497-BC72-6C02B9B226C3},POINT (-88.13751082677007 41.76458723651065),de23dc90-37b9-4091-8824-df66510d544f
1875,HYD-158,000000,PipeID:WM-2876,0,Waterous,True,20080813,True,True,Our Agency,Our Agency,20160204212400,Esri,250,{3DAAE06F-1BFA-4CF9-A821-F5099444DE57},POINT (-88.13986514667424 41.76556314602432),6559fcde-7290-4569-bf6f-8bf65b64eefd
1877,HYD-159,000000,,359.8717,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{075F41E8-F15E-4701-8B2E-F4607AF20510},POINT (-88.13091080346503 41.76732716109439),6aa8aa27-bd19-4fa0-8a81-e5879340e868
1878,HYD-160,000000,,359.8593,Waterous,True,20080808,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{9BE93D37-7D68-4B13-AAE7-D75399F4931D},POINT (-88.13237178268538 41.7673301129498),4dddda25-2c90-4383-a77b-7fad344de97b
1881,HYD-161,19300101,,181.5727,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{1AB73654-5EFC-4EAD-AC1D-B08E760CBE84},POINT (-88.13550230200235 41.76736666883233),4286ff80-5812-4fdf-9b7d-e430df5b2377
1883,HYD-163,19300101,,189.1802,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{68124780-FAEF-4BDD-B08D-C2064F187E15},POINT (-88.13829514773231 41.76751036379595),c74b77fa-2788-4c97-9aed-34c9fa70edb6
1884,HYD-164,19550101,PipeID:WM-116,0,Waterous,True,20080808,True,True,Our Agency,Our Agency,20160204212401,Esri,250,{9F555B01-1787-4785-B742-6828942C4127},POINT (-88.14216617679253 41.766968585354334),2674ebcb-3f35-4b6c-b73b-575ab89b460a
1895,HYD-166,19680101,,184.1799,Waterous,True,20080903,True,True,Our Agency,Our Agency,20150506135220,Esri,1500,{B0A0B648-470D-4746-AA8A-8CB7237DAE80},POINT (-88.12043775324243 41.769965214636855),3daee469-7193-47e6-a184-96f0ab9de7d3
1896,HYD-167,19760101,,185.4195,Waterous,True,20080903,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{0BE83F83-5E8F-4AE3-9AB2-F94AABB6C864},POINT (-88.11983588755585 41.76941679861796),bac4c676-0998-43c0-95a1-dfa91fb21467
1899,HYD-168,19730101,,99.2924,Waterous,True,20080904,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{955BDFE2-0F52-47C4-93F1-2FED1C666286},POINT (-88.12582828688728 41.76836921703684),93d7ae0f-183d-4918-89d5-389964fea36d
1904,HYD-169,19730101,,127.8041,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{15337BD8-02DA-4BDA-AFBE-F50EFC533567},POINT (-88.12479738374856 41.7668394520133),264457ce-341b-4b7f-b704-d1a09ebe2318
1912,HYD-170,19850101,,204.744,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{BF95D6B0-C429-4D4E-82D4-B834C8849D4E},POINT (-88.1274288912953 41.76510518153658),2ecaa304-b7a0-4136-8a6c-7e248744badf
1913,HYD-171,19860101,,6.29,Waterous,True,20080903,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{84BD9662-00B5-4017-8993-AC51348AEB78},POINT (-88.11993938803903 41.76509013692836),1ef0dc74-2888-4f4e-aa3f-cc8e24ea1a27
1957,HYD-172,19780101,,255.661,Waterous,True,20080909,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{5D3969A8-652F-4F78-B29C-5A006185A59E},POINT (-88.12417427898654 41.76454028217851),4030dd66-dcc5-4805-bd10-a412b663a273
1958,HYD-173,19730101,,147.4535,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{76EFB943-A31A-445A-9DC1-B521F2303B64},POINT (-88.12359306209592 41.76777088513639),72210db0-9bd6-4fd6-aa40-0d586a7dbea0
1959,HYD-174,19730101,,190.8109,Waterous,True,20080904,True,True,Our Agency,Our Agency,20150506135220,Esri,500,{1361172E-07DD-49F2-B612-DE1730FE9F36},POINT (-88.12529777476357 41.76884199808494),db98280a-495e-453d-a99c-fb49a936854c
1960,HYD-175,19770101,,93.9848,Waterous,True,20080909,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{E0AF6941-3B56-43F7-818E-6BC65563427A},POINT (-88.12186218607441 41.7646467110988),488403f1-ef02-478f-bdbe-8780ac6007cc
1979,HYD-176,19700101,PipeID:WM-151,0,Waterous,True,20081023,True,True,Our Agency,Our Agency,20160204212401,Esri,250,{D7A1C782-C8D9-4699-AA05-EBA720E1AC0C},POINT (-88.13832229918148 41.796567984980484),6352ddf4-a9d2-423c-89a9-2e8701d40145
1980,HYD-177,19680101,,92.6565,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{8A9F7CF9-DBD1-4105-87DA-029BB59A6A1B},POINT (-88.13464314466809 41.7962978651725),2efe50b3-de35-42f5-8dcf-aad64363715f
1981,HYD-178,19740101,,316.8946,Waterous,True,20081021,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{9705207C-3B66-4488-BD5D-2B98A8425E00},POINT (-88.14564668732 41.79618750775048),7d6759b6-6655-4899-a001-38198a0d23b8
1982,HYD-179,19680101,PipeID:WM-1539,0,Waterous,True,20081020,True,True,Our Agency,Our Agency,20160204212402,Esri,250,{15394CAD-0066-4BC4-9E65-A4D6DD8EDE9A},POINT (-88.13586843651059 41.79596308993417),f571f893-fd43-4452-be32-42534629a1ba
1983,HYD-180,19730101,,181.9816,Waterous,True,20081023,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{4A91DE3C-E9CF-4674-9120-F2234B902A94},POINT (-88.14035009851685 41.79584139699061),410f64dc-95c6-4b83-b337-7f5af11e825c
1984,HYD-181,19700101,,188.503,Waterous,True,20081023,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{6D062BD4-0426-4680-8F56-F66C671AF8FD},POINT (-88.13943516164487 41.79577585966332),250b9d2a-1f97-44ea-a6a6-b97db4e9a818
1985,HYD-182,19700101,,297.8493,Waterous,True,20081023,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{613000EE-E4F2-4CCC-93B3-3B2225950BE8},POINT (-88.1384366070523 41.79558956001887),94467c4c-c95f-4c7b-be95-2f2808d8145e
1986,HYD-183,19880101,,178.9321,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{9324295B-42C8-4D37-B922-E0071F71D269},POINT (-88.1300910464536 41.795321187929304),5f1a34ab-d520-4a92-8bc6-d0d1437998fd
1987,HYD-184,19880101,,178.9226,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{632B5F0C-62FC-4550-9B6D-1B5D08CADEA2},POINT (-88.1310450004786 41.79531367807218),9cd31b53-7da4-412f-9ca0-0dd041a9132c
1988,HYD-185,19680101,,89.4956,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{B070A058-C5B7-4F19-936E-EE4F29CB0625},POINT (-88.1346524819419 41.79525751832789),0defb4ad-1d8a-4288-8979-2f1b707933e2
1989,HYD-186,19680101,,89.0979,Waterous,True,20081023,True,True,Our Agency,Our Agency,20150506135220,Esri,500,{96177164-FAD2-4CEC-B6E8-66CB2909FBD1},POINT (-88.13706726356193 41.79511490408503),6fd5172d-dc28-4819-a9a6-2febe565abd1
1990,HYD-187,19880101,,180.9203,Waterous,True,20081020,True,True,Our Agency,Our Agency,20150506135220,Esri,500,{DC396E1A-25F0-4FC5-B01D-E89E90C679CF},POINT (-88.13198060392799 41.794479930184565),4336b38e-e328-45f3-b1ff-d1bfe5199cb9
1991,HYD-188,19700101,PipeID:WM-1540,0,Waterous,True,20081023,True,True,Our Agency,Our Agency,20160204212403,Esri,250,{23F84A56-E2E0-4755-8F61-DAF21681F1A7},POINT (-88.13929448307788 41.794233432141176),487ebc63-59e0-4d9c-8e15-adea18a717f5
1992,HYD-189,19990101,PipeID:WM-1377,0,Waterous,True,20081028,True,True,Our Agency,Our Agency,20160204212403,Esri,500,{3265404D-2189-4D7C-979E-2D41DB1737FD},POINT (-88.14371709283466 41.79374882372972),d3d66823-9aea-4d2c-bad6-0dc17da631f5
1993,HYD-190,19930101,,92.5316,Waterous,True,20081028,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{F013F01C-90AA-4DAB-A87C-28847B2C3C23},POINT (-88.14249485202164 41.79364031780311),dd539e73-ad23-4242-88f1-fe137e410563
1994,HYD-191,000000,PipeID:WM-1386,0,Waterous,True,20081028,True,True,Our Agency,Our Agency,20160204212404,Esri,250,{4308A14E-9E42-471D-8679-91FB0E765178},POINT (-88.14272603879779 41.792709564480774),639eff2d-a295-4c07-a727-e8cdc62434bd
1995,HYD-192,19640101,PipeID:WM-170,180,Waterous,True,20081028,True,True,Our Agency,Our Agency,20170203153250,Esri,250,{FED28A87-58EB-4331-B89F-4FFA90E02E6F},POINT (-88.1416404717828 41.79177015366735),20314618-6ef4-4f91-8932-0ecaadc11268
1996,HYD-193,19760101,,140.9081,Waterous,True,20081027,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{37E6CFBD-9F79-4CB8-ABF1-97D2A8A6532F},POINT (-88.13010267026071 41.79135475594133),2e191479-1198-4cc1-a72d-ae26933d3571
1997,HYD-194,19610101,PipeID:WM-3719,0,Waterous,True,20081029,True,True,Our Agency,Our Agency,20160204212405,Esri,250,{1F7AC1BF-6A45-4CC7-8A8B-441837888F52},POINT (-88.14413800685507 41.79093321148573),8a09f492-c8c4-4b93-8a07-e9f2b2278f48
1998,HYD-195,19630101,,157.031,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{8D4D3200-E268-43CA-AF15-90EC16352771},POINT (-88.14233477298998 41.790804225716236),b7c7def0-77eb-4a8d-ac60-18a4e2bc0e1a
1999,HYD-196,19890101,,178.6031,Clow Corporation,True,20081028,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{DAAB550F-91D4-469E-BF0E-47ABF2617306},POINT (-88.1369294301929 41.79015087997151),58d7996c-bd92-4328-ba88-5dd35b5e0386
2000,HYD-197,19630101,,70.8832,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{FB0281DB-EBFF-4188-922D-297456D16220},POINT (-88.14226957656786 41.78995217461583),6035bff8-da85-4ce1-be48-8ec4bf211903
2001,HYD-198,19630101,,178.7414,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{7387FBC4-4AD6-4CE1-9C3E-BE39EE2DA759},POINT (-88.14052739476092 41.789110932837154),8834d880-3637-48a3-a322-fd75ee36783b
2002,HYD-199,19630101,,335.5523,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{1E345986-B2EB-4D9D-9A69-6CEBEB043E03},POINT (-88.13982782691211 41.78819557261293),edc56d3c-8ed5-4d6c-b946-54229941bc6b
2003,HYD-200,19630101,,68.295,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{387E3C0A-E07F-4CB5-8597-26ACCFBB70E6},POINT (-88.14137327589303 41.78810433768873),6c8cace5-5d36-4149-9432-ca202ea70140
2004,HYD-201,19990101,,86.4636,Waterous,True,20081027,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{24BB80BE-7A43-48FE-84CC-77BDB83AC254},POINT (-88.1450622748003 41.78749385388283),5f2351ab-9d53-47a7-bd7c-bb89d1af2e2d
2005,HYD-202,19760101,,270.7845,Waterous,True,20081024,True,True,Our Agency,Our Agency,20150506135220,Esri,250,{8256C424-9E47-48C8-BBEA-2204CB1BC022},POINT (-88.14295172693569 41.78736819936707),df668365-d428-460a-8002-65a5487b87dc
2006,HYD-203,19780101,,267.5176,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{286046BF-EEC3-4328-8C1E-8BB72808AD5A},POINT (-88.13355985345699 41.786775087348026),3ba320b0-a216-45a5-805b-4a21081b299c
2007,HYD-204,19860101,,137.4236,Waterous,True,20081024,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{C85454BE-89C6-4CE8-BDFA-A22AEA524000},POINT (-88.13626903054849 41.78630376930613),5c846bc2-c25f-4452-84c8-f59de87053ed
2008,HYD-205,19760101,,91.4874,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{654FA4E6-8D2B-43DE-ACFB-83BC131C6E73},POINT (-88.14134730657138 41.785921827732004),49d63093-dc2a-461e-bf3a-4ed7abe2ae13
2009,HYD-206,19690101,PipeID:WM-2904,0,Waterous,True,20081024,True,True,Our Agency,Our Agency,20160204212406,Esri,500,{856C4003-05F7-495C-AF05-529A5EB00AF7},POINT (-88.13686944655277 41.78527215161958),b7c432d4-1237-4d86-a181-f869e16b4b85
2010,HYD-207,000000,PipeID:WM-1951,0,Waterous,True,20081021,True,True,Our Agency,Our Agency,20160204212406,Esri,250,{12AF8105-EDB7-4278-B94F-4C00F055E316},POINT (-88.13217388525621 41.7851805064882),9bcff4b3-644d-4b5e-b621-6e9145dcb2d9
2011,HYD-208,19610101,,92.4779,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{6BF78BCD-1EE3-4F14-BACD-94E2D036BA4A},POINT (-88.14641643569281 41.79076514766036),cf9d1dc5-cc06-4e3f-9702-6c59edb0060a
2012,HYD-209,19610101,,86.9148,Waterous,True,20081029,True,True,Our Agency,Our Agency,20150506135220,Esri,0,{BF08F5FF-5977-43C3-B268-82223AB27720},POINT (-88.14641955957232 41.789691025105085),0d9bdb0d-6ef2-4533-916f-bb1a7e31822b
